MATRICES	D_Count	H_Count
had(3,1,2,4)	92	78
had(1,9,4,8)	92	78
had(9,1,8,4)	92	78
had(1,14,4,15)	92	78
had(14,1,15,4)	92	78
had(1,2,7,3)	104	78
had(2,1,3,7)	104	78
had(1,2,14,10)	104	78
had(2,1,10,14)	104	78
had(1,4,9,11)	104	78
had(4,1,11,9)	104	78
had(1,8,7,9)	104	78
had(1,8,9,7)	104	78
had(8,1,7,9)	104	78
had(8,1,9,7)	104	78
had(1,3,15,2)	92	78
had(3,1,2,15)	92	78
had(1,5,15,4)	92	78
had(5,1,4,15)	92	78
had(1,9,15,8)	92	78
had(9,1,8,15)	92	78
had(1,2,3,10)	104	78
had(1,2,10,3)	104	78
had(2,1,3,10)	104	78
had(2,1,10,3)	104	78
had(1,15,3,7)	104	78
had(15,1,7,3)	104	78
had(1,4,10,5)	104	78
had(4,1,5,10)	104	78
had(1,4,9,6)	104	78
had(4,1,6,9)	104	78
had(2,7,3,5)	124	78
had(7,2,5,3)	124	78
had(2,10,3,8)	116	78
had(10,2,8,3)	116	78
had(2,11,3,9)	124	78
had(11,2,9,3)	124	78
had(2,12,3,14)	124	78
had(12,2,14,3)	124	78
had(2,13,3,15)	116	78
had(13,2,15,3)	116	78
had(4,11,5,9)	124	78
had(11,4,9,5)	124	78
had(4,12,5,14)	124	78
had(12,4,14,5)	124	78
had(4,13,5,15)	116	78
had(13,4,15,5)	116	78
had(6,8,4,9)	116	78
had(8,6,9,4)	116	78
had(4,10,6,11)	132	78
had(4,11,6,10)	132	78
had(10,4,11,6)	132	78
had(11,4,10,6)	132	78
had(4,12,6,13)	132	78
had(4,13,6,12)	132	78
had(12,4,13,6)	132	78
had(13,4,12,6)	132	78
had(7,8,5,9)	124	78
had(8,7,9,5)	124	78
had(7,15,5,14)	124	78
had(15,7,14,5)	124	78
had(6,15,7,13)	132	78
had(7,15,6,13)	132	78
had(15,6,13,7)	132	78
had(15,7,13,6)	132	78
had(8,12,10,13)	132	78
had(8,13,10,12)	132	78
had(12,8,13,10)	132	78
had(13,8,12,10)	132	78
had(10,15,8,14)	116	78
had(15,10,14,8)	116	78
had(11,15,9,14)	124	78
had(15,11,14,9)	124	78
had(10,15,11,13)	132	78
had(11,15,10,13)	132	78
had(15,10,13,11)	132	78
had(15,11,13,10)	132	78
had(2,11,3,4)	116	78
had(11,2,4,3)	116	78
had(2,10,3,5)	124	78
had(10,2,5,3)	124	78
had(2,6,3,9)	124	78
had(6,2,9,3)	124	78
had(2,6,13,7)	132	78
had(2,7,13,6)	132	78
had(6,2,7,13)	132	78
had(7,2,6,13)	132	78
had(8,13,9,2)	116	78
had(13,8,2,9)	116	78
had(2,10,13,11)	132	78
had(2,11,13,10)	132	78
had(10,2,11,13)	132	78
had(11,2,10,13)	132	78
had(13,15,2,14)	116	78
had(15,13,14,2)	116	78
had(8,12,9,3)	124	78
had(12,8,3,9)	124	78
had(12,15,3,14)	124	78
had(15,12,14,3)	124	78
had(4,6,5,9)	124	78
had(6,4,9,5)	124	78
had(4,7,5,8)	116	78
had(7,4,8,5)	116	78
had(4,12,11,13)	132	78
had(4,13,11,12)	132	78
had(12,4,13,11)	132	78
had(13,4,12,11)	132	78
had(11,15,4,14)	116	78
had(15,11,14,4)	116	78
had(8,10,9,5)	124	78
had(10,8,5,9)	124	78
had(10,15,5,14)	124	78
had(15,10,14,5)	124	78
had(6,15,9,14)	124	78
had(15,6,14,9)	124	78
had(8,10,7,11)	132	78
had(8,11,7,10)	132	78
had(10,8,11,7)	132	78
had(11,8,10,7)	132	78
had(8,12,7,13)	132	78
had(8,13,7,12)	132	78
had(12,8,13,7)	132	78
had(13,8,12,7)	132	78
had(1,5,2,4)	92	78
had(5,1,4,2)	92	78
had(1,9,2,8)	92	78
had(9,1,8,2)	92	78
had(1,14,2,15)	92	78
had(14,1,15,2)	92	78
had(1,2,14,6)	104	78
had(2,1,6,14)	104	78
had(1,8,5,7)	104	78
had(8,1,7,5)	104	78
had(1,8,11,9)	104	78
had(8,1,9,11)	104	78
had(1,15,11,14)	104	78
had(1,15,14,11)	104	78
had(15,1,11,14)	104	78
had(15,1,14,11)	104	78
had(2,12,3,4)	116	78
had(12,2,4,3)	116	78
had(2,13,3,5)	124	78
had(13,2,5,3)	124	78
had(2,6,3,14)	124	78
had(6,2,14,3)	124	78
had(2,6,10,7)	132	78
had(2,7,10,6)	132	78
had(6,2,7,10)	132	78
had(7,2,6,10)	132	78
had(2,12,10,13)	132	78
had(2,13,10,12)	132	78
had(12,2,13,10)	132	78
had(13,2,12,10)	132	78
had(10,15,2,14)	116	78
had(15,10,14,2)	116	78
had(4,11,5,3)	124	78
had(11,4,3,5)	124	78
had(8,11,9,3)	124	78
had(11,8,3,9)	124	78
had(11,15,3,14)	124	78
had(15,11,14,3)	124	78
had(4,6,5,14)	124	78
had(6,4,14,5)	124	78
had(4,7,5,15)	116	78
had(7,4,15,5)	116	78
had(4,6,12,7)	132	78
had(4,7,12,6)	132	78
had(6,4,7,12)	132	78
had(7,4,6,12)	132	78
had(8,12,9,4)	116	78
had(12,8,4,9)	116	78
had(4,10,12,11)	132	78
had(4,11,12,10)	132	78
had(10,4,11,12)	132	78
had(11,4,10,12)	132	78
had(8,13,9,5)	124	78
had(13,8,5,9)	124	78
had(6,8,14,9)	124	78
had(8,6,9,14)	124	78
had(7,8,15,9)	116	78
had(8,7,9,15)	116	78
had(12,15,13,7)	132	78
had(13,15,12,7)	132	78
had(15,12,7,13)	132	78
had(15,13,7,12)	132	78
had(2,10,3,14)	124	78
had(10,2,14,3)	124	78
had(2,11,3,15)	116	78
had(11,2,15,3)	116	78
had(4,6,5,2)	116	78
had(6,4,2,5)	116	78
had(6,8,2,9)	116	78
had(8,6,9,2)	116	78
had(2,12,6,13)	132	78
had(2,13,6,12)	132	78
had(12,2,13,6)	132	78
had(13,2,12,6)	132	78
had(4,7,5,3)	124	78
had(7,4,3,5)	124	78
had(7,8,3,9)	124	78
had(8,7,9,3)	124	78
had(7,15,3,14)	124	78
had(15,7,14,3)	124	78
had(4,12,5,8)	116	78
had(12,4,8,5)	116	78
had(4,13,5,9)	124	78
had(13,4,9,5)	124	78
had(4,10,5,14)	124	78
had(10,4,14,5)	124	78
had(6,8,7,12)	132	78
had(7,8,6,12)	132	78
had(8,6,12,7)	132	78
had(8,7,12,6)	132	78
had(6,15,7,11)	132	78
had(7,15,6,11)	132	78
had(15,6,11,7)	132	78
had(15,7,11,6)	132	78
had(8,10,9,14)	124	78
had(10,8,14,9)	124	78
had(8,10,12,11)	132	78
had(8,11,12,10)	132	78
had(10,8,11,12)	132	78
had(11,8,10,12)	132	78
had(12,15,8,14)	116	78
had(15,12,14,8)	116	78
had(13,15,9,14)	124	78
had(15,13,14,9)	124	78
had(12,15,13,11)	132	78
had(13,15,12,11)	132	78
had(15,12,11,13)	132	78
had(15,13,11,12)	132	78
had(1,2,12,3)	104	78
had(2,1,3,12)	104	78
had(1,2,9,6)	104	78
had(2,1,6,9)	104	78
had(1,4,5,12)	104	78
had(1,4,12,5)	104	78
had(4,1,5,12)	104	78
had(4,1,12,5)	104	78
had(1,15,5,7)	104	78
had(15,1,7,5)	104	78
had(1,8,9,12)	104	78
had(1,8,12,9)	104	78
had(8,1,9,12)	104	78
had(8,1,12,9)	104	78
had(1,15,12,14)	104	78
had(15,1,14,12)	104	78
had(1,2,3,13)	104	78
had(1,2,13,3)	104	78
had(2,1,3,13)	104	78
had(2,1,13,3)	104	78
had(1,4,3,11)	104	78
had(4,1,11,3)	104	78
had(1,4,13,5)	104	78
had(4,1,5,13)	104	78
had(1,8,13,9)	104	78
had(8,1,9,13)	104	78
had(1,8,14,10)	104	78
had(8,1,10,14)	104	78
had(1,15,13,14)	104	78
had(1,15,14,13)	104	78
had(15,1,13,14)	104	78
had(15,1,14,13)	104	78
had(1,15,3,11)	104	78
had(15,1,11,3)	104	78
had(1,4,5,6)	104	78
had(1,4,6,5)	104	78
had(4,1,5,6)	104	78
had(4,1,6,5)	104	78
had(1,8,5,10)	104	78
had(8,1,10,5)	104	78
had(1,15,6,14)	104	78
had(15,1,14,6)	104	78
had(1,3,8,2)	92	78
had(3,1,2,8)	92	78
had(1,5,8,4)	92	78
had(5,1,4,8)	92	78
had(1,14,8,15)	92	78
had(14,1,15,8)	92	78
had(2,4,3,1)	92	80
had(4,2,1,3)	92	80
had(4,8,1,9)	92	80
had(8,4,9,1)	92	80
had(1,10,4,11)	108	80
had(1,11,4,10)	108	80
had(10,1,11,4)	108	80
had(11,1,10,4)	108	80
had(1,12,4,13)	108	80
had(1,13,4,12)	108	80
had(12,1,13,4)	108	80
had(13,1,12,4)	108	80
had(4,15,1,14)	92	80
had(15,4,14,1)	92	80
had(2,8,3,13)	116	80
had(8,2,13,3)	116	80
had(2,4,7,5)	116	80
had(4,2,5,7)	116	80
had(2,8,7,9)	116	80
had(8,2,9,7)	116	80
had(2,15,7,14)	116	80
had(15,2,14,7)	116	80
had(4,15,5,10)	116	80
had(15,4,10,5)	116	80
had(8,15,9,10)	116	80
had(15,8,10,9)	116	80
had(2,15,3,1)	92	80
had(15,2,1,3)	92	80
had(4,15,5,1)	92	80
had(15,4,1,5)	92	80
had(1,6,15,7)	108	80
had(1,7,15,6)	108	80
had(6,1,7,15)	108	80
had(7,1,6,15)	108	80
had(8,15,9,1)	92	80
had(15,8,1,9)	92	80
had(1,12,15,13)	108	80
had(1,13,15,12)	108	80
had(12,1,13,15)	108	80
had(13,1,12,15)	108	80
had(2,4,3,10)	116	80
had(4,2,10,3)	116	80
had(2,8,3,6)	116	80
had(8,2,6,3)	116	80
had(2,4,12,5)	116	80
had(4,2,5,12)	116	80
had(4,8,10,9)	116	80
had(8,4,9,10)	116	80
had(4,15,10,14)	116	80
had(15,4,14,10)	116	80
had(8,15,6,14)	116	80
had(15,8,14,6)	116	80
had(3,5,1,4)	100	80
had(5,3,4,1)	100	80
had(3,9,1,8)	100	80
had(9,3,8,1)	100	80
had(3,5,2,7)	124	80
had(5,3,7,2)	124	80
had(3,9,2,11)	124	80
had(9,3,11,2)	124	80
had(3,14,2,12)	124	80
had(14,3,12,2)	124	80
had(5,9,4,11)	124	80
had(9,5,11,4)	124	80
had(5,14,4,12)	124	80
had(14,5,12,4)	124	80
had(5,9,7,8)	124	80
had(9,5,8,7)	124	80
had(5,14,7,15)	124	80
had(14,5,15,7)	124	80
had(9,14,11,15)	124	80
had(14,9,15,11)	124	80
had(5,14,4,1)	100	80
had(14,5,1,4)	100	80
had(9,14,8,1)	100	80
had(14,9,1,8)	100	80
had(3,5,2,10)	124	80
had(5,3,10,2)	124	80
had(3,9,2,6)	124	80
had(9,3,6,2)	124	80
had(3,9,12,8)	124	80
had(9,3,8,12)	124	80
had(3,14,12,15)	124	80
had(14,3,15,12)	124	80
had(5,9,4,6)	124	80
had(9,5,6,4)	124	80
had(5,9,10,8)	124	80
had(9,5,8,10)	124	80
had(5,14,10,15)	124	80
had(14,5,15,10)	124	80
had(9,14,6,15)	124	80
had(14,9,15,6)	124	80
had(2,4,1,5)	92	80
had(4,2,5,1)	92	80
had(1,6,2,7)	108	80
had(1,7,2,6)	108	80
had(6,1,7,2)	108	80
had(7,1,6,2)	108	80
had(2,8,1,9)	92	80
had(8,2,9,1)	92	80
had(1,12,2,13)	108	80
had(1,13,2,12)	108	80
had(12,1,13,2)	108	80
had(13,1,12,2)	108	80
had(2,15,1,14)	92	80
had(15,2,14,1)	92	80
had(2,4,3,7)	116	80
had(4,2,7,3)	116	80
had(2,8,3,11)	116	80
had(8,2,11,3)	116	80
had(4,8,5,11)	116	80
had(8,4,11,5)	116	80
had(4,15,7,14)	116	80
had(15,4,14,7)	116	80
had(8,15,9,12)	116	80
had(15,8,12,9)	116	80
had(8,15,11,14)	116	80
had(15,8,14,11)	116	80
had(3,9,2,1)	100	80
had(9,3,1,2)	100	80
had(9,14,1,15)	100	80
had(14,9,15,1)	100	80
had(3,5,2,13)	124	80
had(5,3,13,2)	124	80
had(3,14,2,6)	124	80
had(14,3,6,2)	124	80
had(3,5,11,4)	124	80
had(5,3,4,11)	124	80
had(3,9,11,8)	124	80
had(9,3,8,11)	124	80
had(3,14,11,15)	124	80
had(14,3,15,11)	124	80
had(5,14,4,6)	124	80
had(14,5,6,4)	124	80
had(5,9,13,8)	124	80
had(9,5,8,13)	124	80
had(9,14,8,6)	124	80
had(14,9,6,8)	124	80
had(3,5,2,1)	100	80
had(5,3,1,2)	100	80
had(5,14,1,15)	100	80
had(14,5,15,1)	100	80
had(3,14,2,10)	124	80
had(14,3,10,2)	124	80
had(3,5,7,4)	124	80
had(5,3,4,7)	124	80
had(3,9,7,8)	124	80
had(9,3,8,7)	124	80
had(3,14,7,15)	124	80
had(14,3,15,7)	124	80
had(5,9,4,13)	124	80
had(9,5,13,4)	124	80
had(5,14,4,10)	124	80
had(14,5,10,4)	124	80
had(9,14,8,10)	124	80
had(14,9,10,8)	124	80
had(9,14,13,15)	124	80
had(14,9,15,13)	124	80
had(2,8,3,1)	92	80
had(8,2,1,3)	92	80
had(4,8,5,1)	92	80
had(8,4,1,5)	92	80
had(1,10,8,11)	108	80
had(1,11,8,10)	108	80
had(10,1,11,8)	108	80
had(11,1,10,8)	108	80
had(1,12,8,13)	108	80
had(1,13,8,12)	108	80
had(12,1,13,8)	108	80
had(13,1,12,8)	108	80
had(8,15,1,14)	92	80
had(15,8,14,1)	92	80
had(2,15,3,6)	116	80
had(15,2,6,3)	116	80
had(2,4,11,5)	116	80
had(4,2,5,11)	116	80
had(2,8,11,9)	116	80
had(8,2,9,11)	116	80
had(4,15,5,6)	116	80
had(15,4,6,5)	116	80
had(4,15,13,14)	116	80
had(15,4,14,13)	116	80
had(8,15,9,6)	116	80
had(15,8,6,9)	116	80
had(1,3,7,2)	104	82
had(3,1,2,7)	104	82
had(1,3,9,12)	112	82
had(3,1,12,9)	112	82
had(1,3,14,11)	112	82
had(3,1,11,14)	112	82
had(1,5,9,10)	112	82
had(5,1,10,9)	112	82
had(1,5,14,13)	112	82
had(5,1,13,14)	112	82
had(1,9,7,8)	104	82
had(9,1,8,7)	104	82
had(1,3,10,2)	104	82
had(3,1,2,10)	104	82
had(1,5,3,13)	112	82
had(5,1,13,3)	112	82
had(1,14,3,6)	112	82
had(14,1,6,3)	112	82
had(1,5,10,4)	104	82
had(5,1,4,10)	104	82
had(1,5,9,7)	112	82
had(5,1,7,9)	112	82
had(1,14,9,12)	112	82
had(14,1,12,9)	112	82
had(3,6,1,7)	116	82
had(3,7,1,6)	116	82
had(6,3,7,1)	116	82
had(7,3,6,1)	116	82
had(3,10,1,11)	116	82
had(3,11,1,10)	116	82
had(10,3,11,1)	116	82
had(11,3,10,1)	116	82
had(3,12,1,13)	116	82
had(3,13,1,12)	116	82
had(12,3,13,1)	116	82
had(13,3,12,1)	116	82
had(3,7,2,5)	124	82
had(7,3,5,2)	124	82
had(3,10,2,8)	116	82
had(10,3,8,2)	116	82
had(3,11,2,9)	124	82
had(11,3,9,2)	124	82
had(3,12,2,14)	124	82
had(12,3,14,2)	124	82
had(3,13,2,15)	116	82
had(13,3,15,2)	116	82
had(5,11,4,9)	124	82
had(11,5,9,4)	124	82
had(5,12,4,14)	124	82
had(12,5,14,4)	124	82
had(5,13,4,15)	116	82
had(13,5,15,4)	116	82
had(6,9,4,8)	116	82
had(9,6,8,4)	116	82
had(7,9,5,8)	124	82
had(9,7,8,5)	124	82
had(5,10,7,11)	140	82
had(5,11,7,10)	140	82
had(10,5,11,7)	140	82
had(11,5,10,7)	140	82
had(7,14,5,15)	124	82
had(14,7,15,5)	124	82
had(6,9,7,11)	140	82
had(7,9,6,11)	140	82
had(9,6,11,7)	140	82
had(9,7,11,6)	140	82
had(10,14,8,15)	116	82
had(14,10,15,8)	116	82
had(9,12,11,13)	140	82
had(9,13,11,12)	140	82
had(12,9,13,11)	140	82
had(13,9,12,11)	140	82
had(11,14,9,15)	124	82
had(14,11,15,9)	124	82
had(10,14,11,12)	140	82
had(11,14,10,12)	140	82
had(14,10,12,11)	140	82
had(14,11,12,10)	140	82
had(6,14,7,1)	116	82
had(7,14,6,1)	116	82
had(14,6,1,7)	116	82
had(14,7,1,6)	116	82
had(10,14,11,1)	116	82
had(11,14,10,1)	116	82
had(14,10,1,11)	116	82
had(14,11,1,10)	116	82
had(12,14,13,1)	116	82
had(13,14,12,1)	116	82
had(14,12,1,13)	116	82
had(14,13,1,12)	116	82
had(3,11,2,4)	116	82
had(11,3,4,2)	116	82
had(3,10,2,5)	124	82
had(10,3,5,2)	124	82
had(3,6,2,9)	124	82
had(6,3,9,2)	124	82
had(9,13,8,2)	116	82
had(13,9,2,8)	116	82
had(13,14,2,15)	116	82
had(14,13,15,2)	116	82
had(9,12,8,3)	124	82
had(12,9,3,8)	124	82
had(3,10,12,11)	140	82
had(3,11,12,10)	140	82
had(10,3,11,12)	140	82
had(11,3,10,12)	140	82
had(12,14,3,15)	124	82
had(14,12,15,3)	124	82
had(5,6,4,9)	124	82
had(6,5,9,4)	124	82
had(5,7,4,8)	116	82
had(7,5,8,4)	116	82
had(11,14,4,15)	116	82
had(14,11,15,4)	116	82
had(5,6,10,7)	140	82
had(5,7,10,6)	140	82
had(6,5,7,10)	140	82
had(7,5,6,10)	140	82
had(9,10,8,5)	124	82
had(10,9,5,8)	124	82
had(5,12,10,13)	140	82
had(5,13,10,12)	140	82
had(12,5,13,10)	140	82
had(13,5,12,10)	140	82
had(10,14,5,15)	124	82
had(14,10,15,5)	124	82
had(9,10,6,11)	140	82
had(9,11,6,10)	140	82
had(10,9,11,6)	140	82
had(11,9,10,6)	140	82
had(6,14,9,15)	124	82
had(14,6,15,9)	124	82
had(1,3,5,12)	112	82
had(3,1,12,5)	112	82
had(1,3,14,7)	112	82
had(3,1,7,14)	112	82
had(1,9,5,6)	112	82
had(9,1,6,5)	112	82
had(1,9,11,8)	104	82
had(9,1,8,11)	104	82
had(1,9,14,13)	112	82
had(9,1,13,14)	112	82
had(1,14,11,15)	104	82
had(14,1,15,11)	104	82
had(6,9,7,1)	116	82
had(7,9,6,1)	116	82
had(9,6,1,7)	116	82
had(9,7,1,6)	116	82
had(9,10,1,11)	116	82
had(9,11,1,10)	116	82
had(10,9,11,1)	116	82
had(11,9,10,1)	116	82
had(9,12,1,13)	116	82
had(9,13,1,12)	116	82
had(12,9,13,1)	116	82
had(13,9,12,1)	116	82
had(3,12,2,4)	116	82
had(12,3,4,2)	116	82
had(3,13,2,5)	124	82
had(13,3,5,2)	124	82
had(3,6,2,14)	124	82
had(6,3,14,2)	124	82
had(10,14,2,15)	116	82
had(14,10,15,2)	116	82
had(5,11,4,3)	124	82
had(11,5,3,4)	124	82
had(3,6,11,7)	140	82
had(3,7,11,6)	140	82
had(6,3,7,11)	140	82
had(7,3,6,11)	140	82
had(9,11,8,3)	124	82
had(11,9,3,8)	124	82
had(11,14,3,15)	124	82
had(14,11,15,3)	124	82
had(5,6,4,14)	124	82
had(6,5,14,4)	124	82
had(5,7,4,15)	116	82
had(7,5,15,4)	116	82
had(9,12,8,4)	116	82
had(12,9,4,8)	116	82
had(5,6,13,7)	140	82
had(5,7,13,6)	140	82
had(6,5,7,13)	140	82
had(7,5,6,13)	140	82
had(9,13,8,5)	124	82
had(13,9,5,8)	124	82
had(6,9,14,8)	124	82
had(9,6,8,14)	124	82
had(10,14,11,6)	140	82
had(11,14,10,6)	140	82
had(14,10,6,11)	140	82
had(14,11,6,10)	140	82
had(12,14,13,6)	140	82
had(13,14,12,6)	140	82
had(14,12,6,13)	140	82
had(14,13,6,12)	140	82
had(7,9,15,8)	116	82
had(9,7,8,15)	116	82
had(5,6,1,7)	116	82
had(5,7,1,6)	116	82
had(6,5,7,1)	116	82
had(7,5,6,1)	116	82
had(5,10,1,11)	116	82
