MATRICES	D_Count	H_Count
had(15,12,6,4)	120	98
had(4,6,13,14)	128	98
had(4,13,6,14)	128	98
had(6,4,14,13)	128	98
had(13,4,14,6)	128	98
had(4,7,10,8)	120	98
had(4,10,7,8)	120	98
had(7,4,8,10)	120	98
had(7,8,4,10)	120	98
had(8,7,10,4)	120	98
had(8,10,7,4)	120	98
had(10,4,8,7)	120	98
had(10,8,4,7)	120	98
had(4,7,11,9)	128	98
had(4,11,7,9)	128	98
had(7,4,9,11)	128	98
had(11,4,9,7)	128	98
had(4,7,12,14)	128	98
had(4,12,7,14)	128	98
had(7,4,14,12)	128	98
had(12,4,14,7)	128	98
had(6,8,5,10)	128	98
had(8,6,10,5)	128	98
had(8,10,6,5)	128	98
had(10,8,5,6)	128	98
had(6,15,5,13)	128	98
had(13,15,5,6)	128	98
had(15,6,13,5)	128	98
had(15,13,6,5)	128	98
had(7,15,5,12)	128	98
had(12,15,5,7)	128	98
had(15,7,12,5)	128	98
had(15,12,7,5)	128	98
had(8,10,13,14)	128	98
had(8,13,10,14)	128	98
had(10,8,14,13)	128	98
had(13,8,14,10)	128	98
had(8,11,12,14)	128	98
had(8,12,11,14)	128	98
had(11,8,14,12)	128	98
had(12,8,14,11)	128	98
had(8,11,13,15)	120	98
had(8,13,11,15)	120	98
had(11,8,15,13)	120	98
had(11,15,8,13)	120	98
had(13,8,15,11)	120	98
had(13,15,8,11)	120	98
had(15,11,13,8)	120	98
had(15,13,11,8)	120	98
had(10,15,9,13)	128	98
had(13,15,9,10)	128	98
had(15,10,13,9)	128	98
had(15,13,10,9)	128	98
had(11,15,9,12)	128	98
had(12,15,9,11)	128	98
had(15,11,12,9)	128	98
had(15,12,11,9)	128	98
had(3,5,1,6)	112	100
had(3,5,6,1)	112	100
had(5,3,1,6)	112	100
had(5,3,6,1)	112	100
had(3,9,1,10)	112	100
had(3,9,10,1)	112	100
had(9,3,1,10)	112	100
had(9,3,10,1)	112	100
had(5,14,1,11)	112	100
had(5,14,11,1)	112	100
had(14,5,1,11)	112	100
had(14,5,11,1)	112	100
had(9,14,1,7)	112	100
had(9,14,7,1)	112	100
had(14,9,1,7)	112	100
had(14,9,7,1)	112	100
had(3,5,10,13)	136	100
had(3,5,13,10)	136	100
had(5,3,10,13)	136	100
had(5,3,13,10)	136	100
had(3,14,6,10)	136	100
had(3,14,10,6)	136	100
had(14,3,6,10)	136	100
had(14,3,10,6)	136	100
had(3,9,7,12)	136	100
had(3,9,12,7)	136	100
had(9,3,7,12)	136	100
had(9,3,12,7)	136	100
had(3,14,7,11)	136	100
had(3,14,11,7)	136	100
had(14,3,7,11)	136	100
had(14,3,11,7)	136	100
had(5,9,6,11)	136	100
had(5,9,11,6)	136	100
had(9,5,6,11)	136	100
had(9,5,11,6)	136	100
had(5,14,6,12)	136	100
had(5,14,12,6)	136	100
had(14,5,6,12)	136	100
had(14,5,12,6)	136	100
had(5,9,7,10)	136	100
had(5,9,10,7)	136	100
had(9,5,7,10)	136	100
had(9,5,10,7)	136	100
had(9,14,11,13)	136	100
had(9,14,13,11)	136	100
had(14,9,11,13)	136	100
had(14,9,13,11)	136	100
had(1,2,6,4)	96	102
had(1,4,6,2)	96	102
had(2,1,4,6)	96	102
had(4,1,2,6)	96	102
had(1,2,7,5)	104	102
had(2,1,5,7)	104	102
had(5,7,1,2)	104	102
had(7,5,2,1)	104	102
had(1,2,10,8)	96	102
had(1,8,10,2)	96	102
had(2,1,8,10)	96	102
had(8,1,2,10)	96	102
had(1,2,12,14)	104	102
had(2,1,14,12)	104	102
had(12,14,2,1)	104	102
had(14,12,1,2)	104	102
had(1,2,13,15)	96	102
had(1,15,13,2)	96	102
had(2,1,15,13)	96	102
had(15,1,2,13)	96	102
had(3,6,1,5)	112	102
had(5,6,1,3)	112	102
had(6,3,5,1)	112	102
had(6,5,3,1)	112	102
had(1,8,11,3)	104	102
had(3,11,1,8)	104	102
had(8,1,3,11)	104	102
had(11,3,8,1)	104	102
had(3,10,1,9)	112	102
had(9,10,1,3)	112	102
had(10,3,9,1)	112	102
had(10,9,3,1)	112	102
had(1,15,12,3)	104	102
had(3,12,1,15)	104	102
had(12,3,15,1)	104	102
had(15,1,3,12)	104	102
had(1,4,12,8)	96	102
had(1,8,12,4)	96	102
had(4,1,8,12)	96	102
had(8,1,4,12)	96	102
had(1,4,13,9)	104	102
had(4,1,9,13)	104	102
had(9,13,1,4)	104	102
had(13,9,4,1)	104	102
had(1,4,10,14)	104	102
had(4,1,14,10)	104	102
had(10,14,4,1)	104	102
had(14,10,1,4)	104	102
had(1,4,11,15)	96	102
had(1,15,11,4)	96	102
had(4,1,15,11)	96	102
had(15,1,4,11)	96	102
had(1,8,13,5)	104	102
had(5,13,1,8)	104	102
had(8,1,5,13)	104	102
had(13,5,8,1)	104	102
had(5,11,1,14)	112	102
had(11,5,14,1)	112	102
had(11,14,5,1)	112	102
had(14,11,1,5)	112	102
had(1,15,6,9)	104	102
had(6,9,15,1)	104	102
had(9,6,1,15)	104	102
had(15,1,9,6)	104	102
had(1,8,7,15)	96	102
had(1,15,7,8)	96	102
had(8,1,15,7)	96	102
had(15,1,8,7)	96	102
had(7,9,14,1)	112	102
had(7,14,9,1)	112	102
had(9,7,1,14)	112	102
had(14,7,1,9)	112	102
had(5,10,12,2)	128	102
had(5,12,10,2)	128	102
had(10,5,2,12)	128	102
had(12,5,2,10)	128	102
had(5,11,13,2)	128	102
had(5,13,11,2)	128	102
had(11,5,2,13)	128	102
had(13,5,2,11)	128	102
had(6,9,2,12)	128	102
had(9,6,12,2)	128	102
had(9,12,6,2)	128	102
had(12,9,2,6)	128	102
had(6,14,2,11)	128	102
had(11,14,2,6)	128	102
had(14,6,11,2)	128	102
had(14,11,6,2)	128	102
had(7,9,2,13)	128	102
had(9,7,13,2)	128	102
had(9,13,7,2)	128	102
had(13,9,2,7)	128	102
had(3,10,12,4)	128	102
had(3,12,10,4)	128	102
had(10,3,4,12)	128	102
had(12,3,4,10)	128	102
had(3,11,13,4)	128	102
had(3,13,11,4)	128	102
had(11,3,4,13)	128	102
had(13,3,4,11)	128	102
had(3,10,13,5)	136	102
had(3,13,10,5)	136	102
had(5,10,13,3)	136	102
had(5,13,10,3)	136	102
had(10,3,5,13)	136	102
had(10,5,3,13)	136	102
had(13,3,5,10)	136	102
had(13,5,3,10)	136	102
had(3,6,12,8)	128	102
had(3,12,6,8)	128	102
had(6,3,8,12)	128	102
had(12,3,8,6)	128	102
had(3,6,10,14)	136	102
had(3,10,6,14)	136	102
had(6,3,14,10)	136	102
had(6,14,3,10)	136	102
had(10,3,14,6)	136	102
had(10,14,3,6)	136	102
had(14,6,10,3)	136	102
had(14,10,6,3)	136	102
had(3,7,13,8)	128	102
had(3,13,7,8)	128	102
had(7,3,8,13)	128	102
had(13,3,8,7)	128	102
had(3,7,12,9)	136	102
had(3,12,7,9)	136	102
had(7,3,9,12)	136	102
had(7,9,3,12)	136	102
had(9,7,12,3)	136	102
had(9,12,7,3)	136	102
had(12,3,9,7)	136	102
had(12,9,3,7)	136	102
had(3,7,10,15)	128	102
had(3,10,7,15)	128	102
had(7,3,15,10)	128	102
had(10,3,15,7)	128	102
had(3,7,11,14)	136	102
had(3,11,7,14)	136	102
had(7,3,14,11)	136	102
had(7,14,3,11)	136	102
had(11,3,14,7)	136	102
had(11,14,3,7)	136	102
had(14,7,11,3)	136	102
had(14,11,7,3)	136	102
had(6,14,4,13)	128	102
had(13,14,4,6)	128	102
had(14,6,13,4)	128	102
had(14,13,6,4)	128	102
had(7,9,4,11)	128	102
had(9,7,11,4)	128	102
had(9,11,7,4)	128	102
had(11,9,4,7)	128	102
had(7,14,4,12)	128	102
had(12,14,4,7)	128	102
had(14,7,12,4)	128	102
had(14,12,7,4)	128	102
had(5,6,10,8)	128	102
had(5,10,6,8)	128	102
had(6,5,8,10)	128	102
had(10,5,8,6)	128	102
had(5,6,11,9)	136	102
had(5,11,6,9)	136	102
had(6,5,9,11)	136	102
had(6,9,5,11)	136	102
had(9,6,11,5)	136	102
had(9,11,6,5)	136	102
had(11,5,9,6)	136	102
had(11,9,5,6)	136	102
had(5,6,12,14)	136	102
had(5,12,6,14)	136	102
had(6,5,14,12)	136	102
had(6,14,5,12)	136	102
had(12,5,14,6)	136	102
had(12,14,5,6)	136	102
had(14,6,12,5)	136	102
had(14,12,6,5)	136	102
had(5,6,13,15)	128	102
had(5,13,6,15)	128	102
had(6,5,15,13)	128	102
had(13,5,15,6)	128	102
had(5,7,10,9)	136	102
had(5,10,7,9)	136	102
had(7,5,9,10)	136	102
had(7,9,5,10)	136	102
had(9,7,10,5)	136	102
had(9,10,7,5)	136	102
had(10,5,9,7)	136	102
had(10,9,5,7)	136	102
had(5,7,12,15)	128	102
had(5,12,7,15)	128	102
had(7,5,15,12)	128	102
had(12,5,15,7)	128	102
had(10,14,8,13)	128	102
had(13,14,8,10)	128	102
had(14,10,13,8)	128	102
had(14,13,10,8)	128	102
had(11,14,8,12)	128	102
had(12,14,8,11)	128	102
had(14,11,12,8)	128	102
had(14,12,11,8)	128	102
had(9,10,13,15)	128	102
had(9,13,10,15)	128	102
had(10,9,15,13)	128	102
had(13,9,15,10)	128	102
had(9,11,12,15)	128	102
had(9,12,11,15)	128	102
had(11,9,15,12)	128	102
had(12,9,15,11)	128	102
had(9,11,13,14)	136	102
had(9,13,11,14)	136	102
had(11,9,14,13)	136	102
had(11,14,9,13)	136	102
had(13,9,14,11)	136	102
had(13,14,9,11)	136	102
had(14,11,13,9)	136	102
had(14,13,11,9)	136	102
had(10,13,2,4)	120	104
had(10,13,4,2)	120	104
had(13,10,2,4)	120	104
had(13,10,4,2)	120	104
had(10,12,2,5)	128	104
had(10,12,5,2)	128	104
had(12,10,2,5)	128	104
had(12,10,5,2)	128	104
had(11,13,2,5)	128	104
had(11,13,5,2)	128	104
had(13,11,2,5)	128	104
had(13,11,5,2)	128	104
had(6,12,2,9)	128	104
had(6,12,9,2)	128	104
had(12,6,2,9)	128	104
had(12,6,9,2)	128	104
had(6,10,2,15)	120	104
had(6,10,15,2)	120	104
had(10,6,2,15)	120	104
had(10,6,15,2)	120	104
had(6,11,2,14)	128	104
had(6,11,14,2)	128	104
had(11,6,2,14)	128	104
had(11,6,14,2)	128	104
had(7,12,2,8)	120	104
had(7,12,8,2)	120	104
had(12,7,2,8)	120	104
had(12,7,8,2)	120	104
had(7,13,2,9)	128	104
had(7,13,9,2)	128	104
had(13,7,2,9)	128	104
had(13,7,9,2)	128	104
had(7,11,2,15)	120	104
had(7,11,15,2)	120	104
had(11,7,2,15)	120	104
had(11,7,15,2)	120	104
had(10,12,3,4)	128	104
had(10,12,4,3)	128	104
had(12,10,3,4)	128	104
had(12,10,4,3)	128	104
had(11,13,3,4)	128	104
had(11,13,4,3)	128	104
had(13,11,3,4)	128	104
had(13,11,4,3)	128	104
had(10,13,3,5)	136	104
had(10,13,5,3)	136	104
had(13,10,3,5)	136	104
had(13,10,5,3)	136	104
had(6,12,3,8)	128	104
had(6,12,8,3)	128	104
had(12,6,3,8)	128	104
had(12,6,8,3)	128	104
had(6,10,3,14)	136	104
had(6,10,14,3)	136	104
had(10,6,3,14)	136	104
had(10,6,14,3)	136	104
had(7,13,3,8)	128	104
had(7,13,8,3)	128	104
had(13,7,3,8)	128	104
had(13,7,8,3)	128	104
had(7,12,3,9)	136	104
had(7,12,9,3)	136	104
had(12,7,3,9)	136	104
had(12,7,9,3)	136	104
had(7,10,3,15)	128	104
had(7,10,15,3)	128	104
had(10,7,3,15)	128	104
had(10,7,15,3)	128	104
had(7,11,3,14)	136	104
had(7,11,14,3)	136	104
had(11,7,3,14)	136	104
had(11,7,14,3)	136	104
had(6,11,4,8)	120	104
had(6,11,8,4)	120	104
had(11,6,4,8)	120	104
had(11,6,8,4)	120	104
had(6,12,4,15)	120	104
had(6,12,15,4)	120	104
had(12,6,4,15)	120	104
had(12,6,15,4)	120	104
had(6,13,4,14)	128	104
had(6,13,14,4)	128	104
had(13,6,4,14)	128	104
had(13,6,14,4)	128	104
had(7,10,4,8)	120	104
had(7,10,8,4)	120	104
had(10,7,4,8)	120	104
had(10,7,8,4)	120	104
had(7,11,4,9)	128	104
had(7,11,9,4)	128	104
had(11,7,4,9)	128	104
had(11,7,9,4)	128	104
had(7,12,4,14)	128	104
had(7,12,14,4)	128	104
had(12,7,4,14)	128	104
had(12,7,14,4)	128	104
had(6,10,5,8)	128	104
had(6,10,8,5)	128	104
had(10,6,5,8)	128	104
had(10,6,8,5)	128	104
had(6,11,5,9)	136	104
had(6,11,9,5)	136	104
had(11,6,5,9)	136	104
had(11,6,9,5)	136	104
had(6,12,5,14)	136	104
had(6,12,14,5)	136	104
had(12,6,5,14)	136	104
had(12,6,14,5)	136	104
had(6,13,5,15)	128	104
had(6,13,15,5)	128	104
had(13,6,5,15)	128	104
had(13,6,15,5)	128	104
had(7,10,5,9)	136	104
had(7,10,9,5)	136	104
had(10,7,5,9)	136	104
had(10,7,9,5)	136	104
had(7,12,5,15)	128	104
had(7,12,15,5)	128	104
had(12,7,5,15)	128	104
had(12,7,15,5)	128	104
had(10,13,8,14)	128	104
had(10,13,14,8)	128	104
had(13,10,8,14)	128	104
had(13,10,14,8)	128	104
had(11,12,8,14)	128	104
had(11,12,14,8)	128	104
had(12,11,8,14)	128	104
had(12,11,14,8)	128	104
had(11,13,8,15)	120	104
had(11,13,15,8)	120	104
had(13,11,8,15)	120	104
had(13,11,15,8)	120	104
had(10,13,9,15)	128	104
had(10,13,15,9)	128	104
had(13,10,9,15)	128	104
had(13,10,15,9)	128	104
had(11,12,9,15)	128	104
had(11,12,15,9)	128	104
had(12,11,9,15)	128	104
had(12,11,15,9)	128	104
had(11,13,9,14)	136	104
had(11,13,14,9)	136	104
had(13,11,9,14)	136	104
had(13,11,14,9)	136	104
had(1,5,7,2)	104	106
had(5,1,2,7)	104	106
had(1,14,12,2)	104	106
had(14,1,2,12)	104	106
had(1,3,6,5)	112	106
had(1,5,6,3)	112	106
had(3,1,5,6)	112	106
had(5,1,3,6)	112	106
had(1,3,11,8)	104	106
had(3,1,8,11)	104	106
had(1,3,10,9)	112	106
had(1,9,10,3)	112	106
had(3,1,9,10)	112	106
had(9,1,3,10)	112	106
had(1,3,12,15)	104	106
had(3,1,15,12)	104	106
had(1,9,13,4)	104	106
had(9,1,4,13)	104	106
had(1,14,10,4)	104	106
had(14,1,4,10)	104	106
had(1,5,13,8)	104	106
had(5,1,8,13)	104	106
had(1,5,11,14)	112	106
had(1,14,11,5)	112	106
had(5,1,14,11)	112	106
had(14,1,5,11)	112	106
had(1,9,6,15)	104	106
