MATRICES	D_Count	H_Count
had(2,12,7,8)	104	84
had(12,2,8,7)	104	84
had(2,10,14,7)	120	84
had(10,2,7,14)	120	84
had(3,4,15,9)	136	84
had(4,3,9,15)	136	84
had(6,9,4,10)	120	84
had(9,6,10,4)	120	84
had(6,15,4,12)	104	84
had(15,6,12,4)	104	84
had(5,10,6,8)	120	84
had(10,5,8,6)	120	84
had(6,9,5,11)	144	84
had(9,6,11,5)	144	84
had(5,13,6,15)	128	84
had(6,15,5,13)	128	84
had(13,5,15,6)	128	84
had(15,6,13,5)	128	84
had(5,10,7,9)	144	84
had(10,5,9,7)	144	84
had(5,13,7,14)	136	84
had(13,5,14,7)	136	84
had(10,13,8,14)	136	84
had(13,10,14,8)	136	84
had(11,12,8,14)	136	84
had(12,11,14,8)	136	84
had(10,13,9,15)	152	84
had(13,10,15,9)	152	84
had(11,12,9,15)	152	84
had(12,11,15,9)	152	84
had(1,4,6,2)	72	86
had(2,6,4,1)	72	86
had(4,1,2,6)	72	86
had(6,2,1,4)	72	86
had(12,14,1,2)	80	86
had(14,12,2,1)	80	86
had(1,3,4,7)	96	86
had(1,3,7,4)	96	86
had(1,4,7,3)	96	86
had(3,1,4,7)	96	86
had(3,1,7,4)	96	86
had(4,1,3,7)	96	86
had(1,3,5,6)	88	86
had(1,3,6,5)	88	86
had(3,1,5,6)	88	86
had(3,1,6,5)	88	86
had(3,9,1,10)	112	86
had(9,3,10,1)	112	86
had(3,15,1,12)	96	86
had(15,3,12,1)	96	86
had(6,12,1,10)	80	86
had(12,6,10,1)	80	86
had(6,13,11,1)	112	86
had(13,6,1,11)	112	86
had(7,12,11,1)	112	86
had(12,7,1,11)	112	86
had(2,8,15,4)	120	86
had(8,2,4,15)	120	86
had(2,8,14,5)	120	86
had(8,2,5,14)	120	86
had(6,12,2,9)	96	86
had(12,6,9,2)	96	86
had(2,7,14,10)	120	86
had(7,2,10,14)	120	86
had(2,7,15,11)	144	86
had(7,2,11,15)	144	86
had(6,12,3,8)	96	86
had(12,6,8,3)	96	86
had(6,11,4,8)	128	86
had(11,6,8,4)	128	86
had(4,9,6,10)	120	86
had(9,4,10,6)	120	86
had(4,15,6,12)	104	86
had(15,4,12,6)	104	86
had(7,10,4,8)	128	86
had(10,7,8,4)	128	86
had(5,6,8,10)	120	86
had(5,8,6,10)	120	86
had(6,5,10,8)	120	86
had(8,5,10,6)	120	86
had(5,6,9,11)	144	86
had(6,5,11,9)	144	86
had(6,11,5,9)	144	86
had(11,6,9,5)	144	86
had(7,10,5,9)	144	86
had(10,7,9,5)	144	86
had(5,14,7,13)	136	86
had(7,13,5,14)	136	86
had(13,7,14,5)	136	86
had(14,5,13,7)	136	86
had(8,13,10,14)	136	86
had(10,14,8,13)	136	86
had(13,8,14,10)	136	86
had(14,10,13,8)	136	86
had(8,13,11,15)	160	86
had(13,8,15,11)	160	86
had(2,4,6,1)	72	88
had(4,2,1,6)	72	88
had(1,15,13,2)	104	88
had(15,1,2,13)	104	88
had(3,11,1,8)	120	88
had(11,3,8,1)	120	88
had(1,15,12,3)	96	88
had(15,1,3,12)	96	88
had(1,9,13,4)	112	88
had(4,13,9,1)	112	88
had(9,1,4,13)	112	88
had(13,4,1,9)	112	88
had(1,9,12,5)	104	88
had(9,1,5,12)	104	88
had(4,12,2,11)	104	88
had(12,4,11,2)	104	88
had(3,12,4,10)	96	88
had(4,12,3,10)	96	88
had(12,3,10,4)	96	88
had(12,4,10,3)	96	88
had(3,5,14,9)	136	88
had(5,3,9,14)	136	88
had(3,12,5,11)	120	88
had(12,3,11,5)	120	88
had(3,12,6,8)	96	88
had(12,3,8,6)	96	88
had(3,10,14,6)	112	88
had(6,14,10,3)	112	88
had(10,3,6,14)	112	88
had(14,6,3,10)	112	88
had(3,10,15,7)	136	88
had(10,3,7,15)	136	88
had(4,11,6,8)	128	88
had(6,8,11,4)	128	88
had(8,6,4,11)	128	88
had(11,4,8,6)	128	88
had(4,10,9,6)	120	88
had(10,4,6,9)	120	88
had(4,10,8,7)	128	88
had(7,8,4,10)	128	88
had(8,7,10,4)	128	88
had(10,4,7,8)	128	88
had(7,14,4,12)	112	88
had(14,7,12,4)	112	88
had(6,8,10,5)	120	88
had(8,6,5,10)	120	88
had(7,14,5,13)	136	88
had(14,7,13,5)	136	88
had(8,14,10,13)	136	88
had(14,8,13,10)	136	88
had(8,14,11,12)	136	88
had(14,8,12,11)	136	88
had(4,6,1,2)	72	90
had(4,6,2,1)	72	90
had(6,4,1,2)	72	90
had(6,4,2,1)	72	90
had(1,5,6,3)	88	90
had(3,6,5,1)	88	90
had(5,1,3,6)	88	90
had(6,3,1,5)	88	90
had(12,15,1,3)	96	90
had(15,12,3,1)	96	90
had(1,13,4,9)	112	90
had(13,1,9,4)	112	90
had(1,13,5,8)	112	90
had(13,1,8,5)	112	90
had(9,12,5,1)	104	90
had(12,9,1,5)	104	90
had(1,10,5,15)	120	90
had(10,1,15,5)	120	90
had(1,10,6,12)	80	90
had(10,1,12,6)	80	90
had(1,11,13,6)	112	90
had(1,13,6,11)	112	90
had(11,1,6,13)	112	90
had(13,1,11,6)	112	90
had(1,10,7,13)	112	90
had(1,13,7,10)	112	90
had(10,1,13,7)	112	90
had(13,1,10,7)	112	90
had(1,11,12,7)	112	90
had(11,1,7,12)	112	90
had(2,9,14,4)	120	90
had(4,14,9,2)	120	90
had(9,2,4,14)	120	90
had(14,4,2,9)	120	90
had(3,7,15,10)	136	90
had(7,3,10,15)	136	90
had(3,7,14,11)	144	90
had(7,3,11,14)	144	90
had(4,7,8,10)	128	90
had(7,4,10,8)	128	90
had(5,9,6,11)	144	90
had(9,5,11,6)	144	90
had(5,15,6,13)	128	90
had(15,5,13,6)	128	90
had(5,9,7,10)	144	90
had(9,5,10,7)	144	90
had(5,15,7,12)	128	90
had(15,5,12,7)	128	90
had(9,13,10,15)	152	90
had(10,15,9,13)	152	90
had(13,9,15,10)	152	90
had(15,10,13,9)	152	90
had(9,13,11,14)	160	90
had(13,9,14,11)	160	90
had(1,7,4,3)	96	92
had(3,4,7,1)	96	92
had(4,3,1,7)	96	92
had(7,1,3,4)	96	92
had(1,8,5,13)	112	92
had(5,13,8,1)	112	92
had(8,1,13,5)	112	92
had(13,5,1,8)	112	92
had(5,12,1,9)	104	92
had(12,5,9,1)	104	92
had(1,14,5,11)	128	92
had(14,1,11,5)	128	92
had(1,8,6,14)	104	92
had(1,14,6,8)	104	92
had(8,1,14,6)	104	92
had(14,1,8,6)	104	92
had(1,8,7,15)	128	92
had(8,1,15,7)	128	92
had(1,14,7,9)	128	92
had(14,1,9,7)	128	92
had(10,13,7,1)	112	92
had(13,10,1,7)	112	92
had(11,12,7,1)	112	92
had(12,11,1,7)	112	92
had(2,10,5,12)	96	92
had(5,12,2,10)	96	92
had(10,2,12,5)	96	92
had(12,5,10,2)	96	92
had(2,13,5,11)	128	92
had(13,2,11,5)	128	92
had(2,10,6,15)	112	92
had(6,15,10,2)	112	92
had(10,2,15,6)	112	92
had(15,6,2,10)	112	92
had(2,13,7,9)	128	92
had(13,2,9,7)	128	92
had(2,10,7,14)	120	92
had(10,2,14,7)	120	92
had(2,11,15,7)	144	92
had(11,2,7,15)	144	92
had(5,12,3,11)	120	92
had(12,5,11,3)	120	92
had(6,9,10,4)	120	92
had(9,6,4,10)	120	92
had(5,10,8,6)	120	92
had(10,5,6,8)	120	92
had(5,11,6,9)	144	92
had(6,9,11,5)	144	92
had(9,6,5,11)	144	92
had(11,5,9,6)	144	92
had(5,10,9,7)	144	92
had(7,9,5,10)	144	92
had(9,7,10,5)	144	92
had(10,5,7,9)	144	92
had(7,15,5,12)	128	92
had(15,7,12,5)	128	92
had(8,15,11,13)	160	92
had(11,13,8,15)	160	92
had(13,11,15,8)	160	92
had(15,8,13,11)	160	92
had(9,14,11,13)	160	92
had(11,13,9,14)	160	92
had(13,11,14,9)	160	92
had(14,9,13,11)	160	92
had(5,6,1,3)	88	94
had(5,6,3,1)	88	94
had(6,5,1,3)	88	94
had(6,5,3,1)	88	94
had(8,13,5,1)	112	94
had(13,8,1,5)	112	94
had(6,10,1,12)	80	94
had(10,6,12,1)	80	94
had(6,13,1,11)	112	94
had(13,6,11,1)	112	94
had(7,13,10,1)	112	94
had(13,7,1,10)	112	94
had(7,12,1,11)	112	94
had(12,7,11,1)	112	94
had(2,8,4,15)	120	94
had(4,15,8,2)	120	94
had(8,2,15,4)	120	94
had(15,4,2,8)	120	94
had(2,14,4,9)	120	94
had(14,2,9,4)	120	94
had(2,8,5,14)	120	94
had(2,14,5,8)	120	94
had(5,14,8,2)	120	94
had(8,2,14,5)	120	94
had(14,2,8,5)	120	94
had(14,5,2,8)	120	94
had(6,10,2,15)	112	94
had(10,6,15,2)	112	94
had(2,8,7,12)	104	94
had(7,12,2,8)	104	94
had(8,2,12,7)	104	94
had(12,7,8,2)	104	94
had(2,14,7,10)	120	94
had(10,14,7,2)	120	94
had(14,2,10,7)	120	94
had(14,10,2,7)	120	94
had(3,9,15,4)	136	94
had(4,15,9,3)	136	94
had(9,3,4,15)	136	94
had(15,4,3,9)	136	94
had(3,9,14,5)	136	94
had(5,14,9,3)	136	94
had(9,3,5,14)	136	94
had(14,5,3,9)	136	94
had(6,13,3,9)	120	94
had(13,6,9,3)	120	94
had(6,10,3,14)	112	94
had(10,6,14,3)	112	94
had(10,14,6,3)	112	94
had(14,10,3,6)	112	94
had(8,10,4,7)	128	94
had(10,8,7,4)	128	94
had(8,10,5,6)	120	94
had(10,8,6,5)	120	94
had(5,7,9,10)	144	94
had(7,5,10,9)	144	94
had(8,12,14,11)	136	94
had(11,14,8,12)	136	94
had(12,8,11,14)	136	94
had(12,14,8,11)	136	94
had(12,14,11,8)	136	94
had(14,11,12,8)	136	94
had(14,12,8,11)	136	94
had(14,12,11,8)	136	94
had(11,14,9,13)	160	94
had(14,11,13,9)	160	94
had(3,5,6,1)	88	96
had(5,3,1,6)	88	96
had(1,9,4,13)	112	96
had(4,13,1,9)	112	96
had(9,1,13,4)	112	96
had(13,4,9,1)	112	96
had(1,15,4,11)	128	96
had(15,1,11,4)	128	96
had(1,9,5,12)	104	96
had(9,1,12,5)	104	96
had(1,15,5,10)	120	96
had(15,1,10,5)	120	96
had(6,8,1,14)	104	96
had(6,14,1,8)	104	96
had(8,6,14,1)	104	96
had(14,6,8,1)	104	96
had(1,15,7,8)	128	96
had(15,1,8,7)	128	96
had(1,9,7,14)	128	96
had(9,1,14,7)	128	96
had(8,14,5,2)	120	96
had(14,8,2,5)	120	96
had(7,14,10,2)	120	96
had(14,7,2,10)	120	96
had(3,10,4,12)	96	96
had(4,10,3,12)	96	96
had(10,3,12,4)	96	96
had(10,4,12,3)	96	96
had(3,13,4,11)	128	96
had(4,13,3,11)	128	96
had(13,3,11,4)	128	96
had(13,4,11,3)	128	96
had(6,8,3,12)	96	96
had(8,6,12,3)	96	96
had(3,13,6,9)	120	96
had(13,3,9,6)	120	96
had(3,10,6,14)	112	96
had(6,14,3,10)	112	96
had(10,3,14,6)	112	96
had(14,6,10,3)	112	96
had(3,13,7,8)	128	96
had(13,3,8,7)	128	96
had(3,10,7,15)	136	96
had(10,3,15,7)	136	96
had(3,11,14,7)	144	96
had(7,14,11,3)	144	96
had(11,3,7,14)	144	96
had(14,7,3,11)	144	96
had(4,11,8,6)	128	96
had(11,4,6,8)	128	96
had(7,8,10,4)	128	96
had(8,7,4,10)	128	96
had(9,15,10,13)	152	96
had(15,9,13,10)	152	96
had(9,15,11,12)	152	96
had(15,9,12,11)	152	96
had(13,15,1,2)	104	98
had(15,13,2,1)	104	98
had(3,7,4,1)	96	98
had(4,7,1,3)	96	98
had(4,7,3,1)	96	98
had(7,3,1,4)	96	98
had(7,4,1,3)	96	98
had(7,4,3,1)	96	98
had(9,13,4,1)	112	98
had(13,9,1,4)	112	98
had(1,11,4,15)	128	98
had(11,1,15,4)	128	98
had(1,11,5,14)	128	98
had(11,1,14,5)	128	98
had(1,11,6,13)	112	98
had(11,1,13,6)	112	98
had(1,11,7,12)	112	98
had(11,1,12,7)	112	98
had(2,15,4,8)	120	98
had(4,8,2,15)	120	98
had(8,4,15,2)	120	98
had(15,2,8,4)	120	98
had(2,9,4,14)	120	98
had(4,14,2,9)	120	98
had(9,2,14,4)	120	98
had(14,4,9,2)	120	98
had(2,9,6,12)	96	98
had(9,2,12,6)	96	98
had(2,15,6,10)	112	98
had(10,15,6,2)	112	98
had(15,2,10,6)	112	98
had(15,10,2,6)	112	98
had(2,9,7,13)	128	98
had(9,2,13,7)	128	98
had(2,15,7,11)	144	98
had(15,2,11,7)	144	98
had(3,14,5,9)	136	98
had(14,3,9,5)	136	98
had(3,8,6,12)	96	98
had(8,3,12,6)	96	98
had(3,14,6,10)	112	98
had(14,3,10,6)	112	98
had(3,8,7,13)	128	98
had(8,3,13,7)	128	98
had(10,15,7,3)	136	98
had(15,10,3,7)	136	98
had(3,14,7,11)	144	98
had(14,3,11,7)	144	98
had(9,10,4,6)	120	98
had(10,9,6,4)	120	98
had(9,10,5,7)	144	98
had(10,9,7,5)	144	98
had(11,15,8,13)	160	98
had(15,11,13,8)	160	98
had(9,12,15,11)	152	98
had(11,15,9,12)	152	98
had(12,9,11,15)	152	98
had(12,15,9,11)	152	98
had(12,15,11,9)	152	98
had(15,11,12,9)	152	98
had(15,12,9,11)	152	98
had(15,12,11,9)	152	98
had(5,13,1,8)	112	100
had(13,5,8,1)	112	100
had(5,10,1,15)	120	100
had(10,5,15,1)	120	100
had(11,13,6,1)	112	100
had(13,11,1,6)	112	100
had(8,15,4,2)	120	100
had(15,8,2,4)	120	100
had(9,14,4,2)	120	100
had(14,9,2,4)	120	100
had(2,11,4,12)	104	100
had(11,2,12,4)	104	100
had(5,10,2,12)	96	100
had(10,5,12,2)	96	100
had(2,11,5,13)	128	100
had(5,13,2,11)	128	100
had(11,2,13,5)	128	100
had(13,5,11,2)	128	100
had(6,9,2,12)	96	100
had(9,6,12,2)	96	100
had(6,15,2,10)	112	100
had(15,6,10,2)	112	100
had(2,11,7,15)	144	100
had(7,15,11,2)	144	100
had(11,2,15,7)	144	100
had(15,7,2,11)	144	100
had(9,14,5,3)	136	100
had(14,9,3,5)	136	100
had(6,9,3,13)	120	100
had(9,6,13,3)	120	100
had(7,15,10,3)	136	100
had(15,7,3,10)	136	100
had(5,11,9,6)	144	100
had(11,5,6,9)	144	100
had(7,9,10,5)	144	100
had(9,7,5,10)	144	100
had(10,13,14,8)	136	100
had(13,10,8,14)	136	100
had(11,12,14,8)	136	100
had(12,11,8,14)	136	100
had(10,13,15,9)	152	100
had(13,10,9,15)	152	100
had(11,12,15,9)	152	100
had(12,11,9,15)	152	100
had(4,9,1,13)	112	102
had(9,4,13,1)	112	102
had(4,15,1,11)	128	102
had(15,4,11,1)	128	102
had(5,8,1,13)	112	102
had(8,5,13,1)	112	102
had(5,14,1,11)	128	102
had(14,5,11,1)	128	102
had(6,11,1,13)	112	102
had(11,6,13,1)	112	102
had(7,10,1,13)	112	102
had(7,13,1,10)	112	102
had(10,7,13,1)	112	102
had(13,7,10,1)	112	102
had(4,15,2,8)	120	102
had(15,4,8,2)	120	102
had(4,9,2,14)	120	102
had(9,4,14,2)	120	102
had(5,8,2,14)	120	102
had(5,14,2,8)	120	102
had(8,5,14,2)	120	102
had(14,5,8,2)	120	102
had(7,13,2,9)	128	102
had(13,7,9,2)	128	102
had(7,10,2,14)	120	102
had(10,7,14,2)	120	102
had(3,9,4,15)	136	102
had(3,15,4,9)	136	102
had(4,9,3,15)	136	102
had(4,15,3,9)	136	102
had(9,3,15,4)	136	102
had(9,4,15,3)	136	102
had(15,3,9,4)	136	102
had(15,4,9,3)	136	102
had(3,9,5,14)	136	102
had(5,14,3,9)	136	102
had(9,3,14,5)	136	102
had(14,5,9,3)	136	102
had(3,9,6,13)	120	102
had(9,3,13,6)	120	102
had(7,13,3,8)	128	102
had(13,7,8,3)	128	102
had(3,15,7,10)	136	102
had(7,10,3,15)	136	102
had(10,7,15,3)	136	102
had(15,3,10,7)	136	102
had(11,14,7,3)	144	102
had(14,11,3,7)	144	102
had(8,11,4,6)	128	102
had(11,8,6,4)	128	102
had(8,10,13,14)	136	102
had(8,10,14,13)	136	102
had(8,13,14,10)	136	102
had(10,8,13,14)	136	102
had(10,8,14,13)	136	102
had(10,14,13,8)	136	102
had(13,8,10,14)	136	102
had(13,14,8,10)	136	102
had(13,14,10,8)	136	102
had(14,10,8,13)	136	102
had(14,13,8,10)	136	102
had(14,13,10,8)	136	102
had(8,13,15,11)	160	102
had(13,8,11,15)	160	102
had(13,14,9,11)	160	102
had(13,14,11,9)	160	102
had(14,13,9,11)	160	102
had(14,13,11,9)	160	102
had(4,11,1,15)	128	104
had(11,4,15,1)	128	104
had(7,8,1,15)	128	104
had(8,7,15,1)	128	104
had(7,14,1,9)	128	104
had(14,7,9,1)	128	104
had(4,11,2,12)	104	104
had(11,4,12,2)	104	104
had(7,8,2,12)	104	104
had(8,7,12,2)	104	104
had(7,14,2,10)	120	104
had(14,7,10,2)	120	104
had(9,15,4,3)	136	104
had(15,9,3,4)	136	104
had(3,11,4,13)	128	104
had(4,11,3,13)	128	104
had(11,3,13,4)	128	104
had(11,4,13,3)	128	104
had(3,11,5,12)	120	104
had(11,3,12,5)	120	104
had(7,8,3,13)	128	104
had(8,7,13,3)	128	104
had(3,11,7,14)	144	104
had(7,14,3,11)	144	104
had(11,3,14,7)	144	104
had(14,7,11,3)	144	104
had(8,14,13,10)	136	104
had(14,8,10,13)	136	104
had(8,14,12,11)	136	104
had(14,8,11,12)	136	104
had(1,2,8,10)	96	106
had(1,2,10,8)	96	106
had(2,1,8,10)	96	106
had(2,1,10,8)	96	106
had(1,2,14,12)	80	106
had(1,12,14,2)	80	106
had(2,1,12,14)	80	106
had(12,1,2,14)	80	106
had(1,2,15,13)	104	106
had(2,1,13,15)	104	106
had(1,12,15,3)	96	106
had(12,1,3,15)	96	106
had(1,12,9,5)	104	106
had(5,9,1,12)	104	106
had(9,5,12,1)	104	106
had(12,1,5,9)	104	106
had(5,15,1,10)	120	106
had(15,5,10,1)	120	106
had(1,12,10,6)	80	106
had(12,1,6,10)	80	106
had(1,12,11,7)	112	106
had(12,1,7,11)	112	106
had(11,15,7,2)	144	106
had(15,11,2,7)	144	106
had(5,9,3,14)	136	106
had(9,5,14,3)	136	106
had(9,11,5,6)	144	106
had(11,9,6,5)	144	106
had(13,15,8,11)	160	106
had(13,15,11,8)	160	106
had(15,13,8,11)	160	106
had(15,13,11,8)	160	106
had(9,10,13,15)	152	106
had(9,10,15,13)	152	106
had(9,13,15,10)	152	106
had(10,9,13,15)	152	106
had(10,9,15,13)	152	106
had(10,15,13,9)	152	106
had(13,9,10,15)	152	106
had(13,15,9,10)	152	106
had(13,15,10,9)	152	106
had(15,10,9,13)	152	106
had(15,13,9,10)	152	106
had(15,13,10,9)	152	106
had(9,13,14,11)	160	106
had(13,9,11,14)	160	106
had(5,11,1,14)	128	108
had(11,5,14,1)	128	108
had(1,6,8,14)	104	108
had(1,6,14,8)	104	108
had(6,1,8,14)	104	108
had(6,1,14,8)	104	108
had(1,6,10,12)	80	108
had(6,1,12,10)	80	108
had(1,6,11,13)	112	108
had(6,1,13,11)	112	108
had(7,15,1,8)	128	108
had(15,7,8,1)	128	108
had(7,9,1,14)	128	108
had(9,7,14,1)	128	108
had(2,12,11,4)	104	108
had(12,2,4,11)	104	108
had(2,12,10,5)	96	108
had(12,2,5,10)	96	108
had(5,11,2,13)	128	108
had(11,5,13,2)	128	108
had(2,12,9,6)	96	108
had(12,2,6,9)	96	108
had(2,12,8,7)	104	108
had(12,2,7,8)	104	108
had(7,9,2,13)	128	108
had(9,7,13,2)	128	108
had(7,15,2,11)	144	108
had(15,7,11,2)	144	108
had(5,11,3,12)	120	108
had(11,5,12,3)	120	108
had(7,15,3,10)	136	108
had(15,7,10,3)	136	108
had(8,15,13,11)	160	108
had(11,13,15,8)	160	108
had(13,11,8,15)	160	108
had(15,8,11,13)	160	108
had(9,14,13,11)	160	108
had(11,13,14,9)	160	108
had(13,11,9,14)	160	108
had(14,9,11,13)	160	108
had(1,3,8,11)	120	110
had(1,3,11,8)	120	110
had(3,1,8,11)	120	110
had(3,1,11,8)	120	110
had(1,3,9,10)	112	110
had(1,3,10,9)	112	110
had(3,1,9,10)	112	110
had(3,1,10,9)	112	110
had(1,3,15,12)	96	110
had(3,1,12,15)	96	110
had(1,4,9,13)	112	110
had(4,1,13,9)	112	110
had(1,4,11,15)	128	110
had(1,4,15,11)	128	110
had(4,1,11,15)	128	110
had(4,1,15,11)	128	110
had(7,11,1,12)	112	110
had(11,7,12,1)	112	110
had(2,6,9,12)	96	110
had(2,6,12,9)	96	110
had(6,2,9,12)	96	110
had(6,2,12,9)	96	110
had(6,12,9,2)	96	110
had(12,6,2,9)	96	110
had(2,6,10,15)	112	110
had(6,2,15,10)	112	110
had(7,11,2,15)	144	110
had(11,7,15,2)	144	110
had(6,12,8,3)	96	110
had(12,6,3,8)	96	110
had(7,11,3,14)	144	110
had(11,7,14,3)	144	110
had(6,12,15,4)	104	110
had(12,6,4,15)	104	110
had(8,11,12,14)	136	110
had(8,11,14,12)	136	110
had(11,8,12,14)	136	110
had(11,8,14,12)	136	110
had(11,14,12,8)	136	110
had(14,11,8,12)	136	110
had(8,11,13,15)	160	110
had(8,11,15,13)	160	110
had(11,8,13,15)	160	110
had(11,8,15,13)	160	110
had(11,14,13,9)	160	110
had(14,11,9,13)	160	110
had(2,4,8,15)	120	112
had(4,2,15,8)	120	112
had(2,4,9,14)	120	112
had(4,2,14,9)	120	112
had(2,4,11,12)	104	112
had(2,4,12,11)	104	112
had(4,2,11,12)	104	112
had(4,2,12,11)	104	112
had(4,12,11,2)	104	112
had(12,4,2,11)	104	112
had(3,12,10,4)	96	112
had(4,12,10,3)	96	112
had(12,3,4,10)	96	112
had(12,4,3,10)	96	112
had(3,12,11,5)	120	112
had(12,3,5,11)	120	112
had(3,12,8,6)	96	112
had(12,3,6,8)	96	112
had(4,12,15,6)	104	112
had(12,4,6,15)	104	112
had(4,12,14,7)	112	112
