MATRICES	D_Count	H_Count
had(1,10,15,11,8,9,7,5)	536	288
had(1,11,7,9,8,5,15,10)	536	288
had(1,11,8,5,7,9,15,10)	536	288
had(10,1,9,8,11,15,5,7)	536	288
had(10,1,11,15,9,8,5,7)	536	288
had(8,9,15,11,1,10,7,5)	536	288
had(8,9,1,10,15,11,7,5)	536	288
had(11,1,9,7,5,8,10,15)	536	288
had(11,1,5,8,9,7,10,15)	536	288
had(9,8,11,15,10,1,5,7)	536	288
had(9,8,10,1,11,15,5,7)	536	288
had(2,9,14,15,7,4,10,6)	544	288
had(2,9,14,15,10,6,7,4)	544	288
had(2,9,7,4,14,15,10,6)	544	288
had(2,9,10,6,14,15,7,4)	544	288
had(14,15,2,9,10,6,7,4)	544	288
had(14,15,10,6,2,9,7,4)	544	288
had(7,9,10,15,14,6,2,4)	544	288
had(7,9,14,6,10,15,2,4)	544	288
had(9,7,15,10,6,14,4,2)	544	288
had(9,7,6,14,15,10,4,2)	544	288
had(9,2,15,14,4,7,6,10)	544	288
had(9,2,15,14,6,10,4,7)	544	288
had(9,2,4,7,15,14,6,10)	544	288
had(9,2,6,10,15,14,4,7)	544	288
had(15,14,9,2,6,10,4,7)	544	288
had(15,14,6,10,9,2,4,7)	544	288
had(1,14,6,11,12,15,10,3)	568	288
had(1,14,12,15,6,11,10,3)	568	288
had(3,12,14,6,11,1,15,10)	568	288
had(3,12,11,1,14,6,15,10)	568	288
had(15,10,3,12,14,6,11,1)	568	288
had(15,10,14,6,3,12,11,1)	568	288
had(10,14,1,3,6,15,12,11)	568	288
had(10,14,6,15,1,3,12,11)	568	288
had(10,15,12,3,6,14,1,11)	568	288
had(10,15,6,14,12,3,1,11)	568	288
had(14,10,3,1,15,6,11,12)	568	288
had(14,10,15,6,3,1,11,12)	568	288
had(14,1,11,6,15,12,3,10)	568	288
had(14,1,15,12,11,6,3,10)	568	288
had(12,3,6,14,1,11,10,15)	568	288
had(12,3,1,11,6,14,10,15)	568	288
had(2,13,6,12,11,15,5,7)	552	288
had(2,13,11,15,6,12,5,7)	552	288
had(7,13,12,15,2,5,11,6)	552	288
had(7,13,2,5,12,15,11,6)	552	288
had(13,7,15,12,5,2,6,11)	552	288
had(13,7,5,2,15,12,6,11)	552	288
had(13,2,12,6,15,11,7,5)	552	288
had(13,2,15,11,12,6,7,5)	552	288
had(2,12,1,9,6,13,8,10)	432	288
had(2,12,6,13,1,9,8,10)	432	288
had(12,2,9,1,13,6,10,8)	432	288
had(12,2,13,6,9,1,10,8)	432	288
had(1,14,12,15,8,4,13,7)	512	288
had(1,14,8,4,12,15,13,7)	512	288
had(12,8,13,1,14,7,4,15)	512	288
had(12,8,14,7,13,1,4,15)	512	288
had(8,12,1,13,7,14,15,4)	512	288
had(8,12,7,14,1,13,15,4)	512	288
had(14,1,15,12,4,8,7,13)	512	288
had(14,1,4,8,15,12,7,13)	512	288
had(7,14,10,2,5,3,1,13)	544	290
had(7,14,5,3,10,2,1,13)	544	290
had(14,7,2,10,3,5,13,1)	544	290
had(14,7,3,5,2,10,13,1)	544	290
had(1,2,7,3,11,4,9,12)	456	290
had(1,2,11,4,7,3,9,12)	456	290
had(2,1,3,7,4,11,12,9)	456	290
had(2,1,4,11,3,7,12,9)	456	290
had(4,9,12,11,2,7,3,1)	456	290
had(4,9,2,7,12,11,3,1)	456	290
had(9,4,11,12,7,2,1,3)	456	290
had(9,4,7,2,11,12,1,3)	456	290
had(1,6,2,8,5,4,14,11)	472	290
had(1,6,5,4,2,8,14,11)	472	290
had(2,4,1,11,14,6,5,8)	472	290
had(2,4,14,6,1,11,5,8)	472	290
had(4,2,11,1,6,14,8,5)	472	290
had(4,2,6,14,11,1,8,5)	472	290
had(6,1,8,2,4,5,11,14)	472	290
had(6,1,4,5,8,2,11,14)	472	290
had(1,13,3,5,4,15,9,6)	448	290
had(1,13,4,15,3,5,9,6)	448	290
had(13,1,5,3,15,4,6,9)	448	290
had(13,1,15,4,5,3,6,9)	448	290
had(5,9,4,13,11,10,14,12)	536	290
had(5,9,11,10,4,13,14,12)	536	290
had(5,12,4,10,11,13,14,9)	536	290
had(5,12,11,13,4,10,14,9)	536	290
had(9,5,13,4,10,11,12,14)	536	290
had(9,5,10,11,13,4,12,14)	536	290
had(12,5,10,4,13,11,9,14)	536	290
had(12,5,13,11,10,4,9,14)	536	290
had(2,15,14,9,7,6,10,4)	544	290
had(2,15,7,6,14,9,10,4)	544	290
had(15,2,9,14,6,7,4,10)	544	290
had(15,2,6,7,9,14,4,10)	544	290
had(1,3,6,15,12,11,10,14)	568	290
had(1,3,12,11,6,15,10,14)	568	290
had(3,1,15,6,11,12,14,10)	568	290
had(3,1,11,12,15,6,14,10)	568	290
had(6,14,12,3,10,15,1,11)	568	290
had(6,14,10,15,12,3,1,11)	568	290
had(14,6,3,12,15,10,11,1)	568	290
had(14,6,15,10,3,12,11,1)	568	290
had(12,11,10,14,1,3,6,15)	568	290
had(12,11,1,3,10,14,6,15)	568	290
had(11,12,14,10,3,1,15,6)	568	290
had(11,12,3,1,14,10,15,6)	568	290
had(6,11,5,2,13,7,15,12)	552	290
had(6,11,13,7,5,2,15,12)	552	290
had(11,6,2,5,7,13,12,15)	552	290
